order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
171501,218109,Jason Cuevas,41491,Ball Pen,pen,UPI,440,201.63,2023-11-23 01:23,India,Delhi,www.flipkart.com,ea7e079d,N,Invalid CVV.
846456,671198,Sara Cervantes,742358,Football,Sports & Outdoors,UPI,362,918.57,2024-03-02 15:50,UK,Leeds,www.tatacliq.com,ae839011,N,Invalid CVV.
172359,484894,Lisa Ellison,276267,Vitamins,Health & Personal Care,UPI,130,450.61,2023-10-13 08:34,Germany,Munich,www.flipkart.com,295993a4,N,Invalid CVV.
90089,529015,Kimberly Brooks,173422,Pen,Office Products,InternetBanking,742,161.41,2024-02-12 16:30,UK,Oxford,www.ebay.in,d55bc116,N,Invalid CVV.
173151,394557,Vickie Smith,239908,Furniture,Home & Kitchen,UPI,98,642.56,2023-11-15 13:06,India,Bengaluru,www.tatacliq.com,f0a8a99e,N,Invalid CVV.
779297,702344,Sandra Pittman,997009,Shampoo,Health & Personal Care,InternetBanking,932,764.48,2024-06-25 11:24,UK,Leeds,www.amazon.com,c984e122,Y,N/A
165235,19318,Leslie Smith,296618,Vitamins,Health & Personal Care,UPI,8,455.79,2024-04-22 16:28,UK,Oxford,www.snapdeal.com,d906fe5b,N,Invalid CVV.
8792,779635,Ashlee Baird,375282,Puzzle,Toys & Games,UPI,880,43.85,2024-02-16 09:48,Germany,Hamburg,www.tatacliq.com,b9e46f22,Y,N/A
991774,102565,Justin Clark,839994,Pen,Office Products,UPI,799,817.35,2023-11-20 20:59,Germany,Berlin,www.ebay.in,b7aa4cc0,Y,N/A
323044,322140,Shaun Adams,640183,Yoga Mat,Sports & Outdoors,Cards,465,719.74,2024-05-24 11:52,Germany,Munich,www.snapdeal.com,717c6b98,N,Invalid CVV.
292480,487850,Kathleen Barrett,884939,Brake Pads,Automotive,InternetBanking,294,223.79,2024-07-29 16:46,Germany,Hamburg,www.flipkart.com,79eed16d,Y,N/A
781143,240393,Jerry Simpson,827463,Foundation,Beauty & Personal Care,UPI,776,139.44,2024-08-21 18:06,USA,Chicago,www.snapdeal.com,4f3733ed,Y,N/A
938224,863985,Dylan Hayes,568122,Vitamins,Health & Personal Care,Cards,123,321.1,2023-11-25 03:32,India,Mumbai,www.ebay.in,e10bfc14,Y,N/A
719392,670171,William Potter,841867,Cookware,Home & Kitchen,Cards,166,973.0,2023-11-12 10:44,India,Bengaluru,www.flipkart.com,6723a243,N,Invalid CVV.
620058,253603,Christopher Newman,884499,Notebook,Office Products,Cards,951,718.57,2024-07-28 16:25,USA,Houston,www.flipkart.com,0c8fa2b5,Y,N/A
692775,40499,Christopher Thomas,628371,Foundation,Beauty & Personal Care,Cards,567,753.41,2024-04-30 14:11,India,Chennai,www.amazon.com,603057ce,Y,N/A
463642,870644,Jillian Miller,509481,Hair Dryer,Beauty & Personal Care,Wallet,550,273.37,2024-09-10 11:15,UK,Birmingham,www.snapdeal.com,84f33e02,N,Invalid CVV.
623058,476059,Brenda Ashley,410960,Decor,Home & Kitchen,InternetBanking,634,676.23,2024-01-23 22:20,USA,Chicago,www.flipkart.com,66a34efc,N,Invalid CVV.
961899,914343,Peggy Lambert,628691,Pants,Clothing,InternetBanking,633,669.08,2024-05-06 01:57,Germany,Frankfurt,www.tatacliq.com,85c88937,N,Invalid CVV.
826269,644084,Renee Flores,285414,Football,Sports & Outdoors,UPI,484,163.75,2023-10-04 21:13,UK,Leeds,www.ebay.in,6be03083,Y,N/A
369584,5852,Ashley Shepard,285998,Brake Pads,Automotive,Cards,71,723.86,2024-04-16 18:46,USA,Los Angeles,www.ebay.in,5b5d6e28,N,Invalid CVV.
855308,426196,James Anthony,806098,Shirt,Clothing,Cards,209,99.44,2024-01-04 22:46,India,Kolkata,www.ebay.in,4d117039,N,Invalid CVV.
743049,647214,Julie Zimmerman,554706,Graphite Pencil,pencil,Wallet,995,279.18,2023-11-18 21:54,India,Delhi,www.flipkart.com,3c965dfc,Y,N/A
633129,104860,Christine Ashley,148617,Football,Sports & Outdoors,InternetBanking,669,344.87,2024-04-01 02:42,Germany,Hamburg,www.snapdeal.com,08da5b53,Y,N/A
105226,648658,Joseph Weaver,104932,Tennis Racket,Sports & Outdoors,InternetBanking,392,783.3,2024-06-26 13:18,India,Chennai,www.snapdeal.com,87785cc1,Y,N/A
245544,54611,William Kirk,910502,Action Figure,Toys & Games,UPI,646,682.22,2023-10-10 20:39,USA,Los Angeles,www.snapdeal.com,c1aacd76,N,Invalid CVV.
645826,634061,Richard Peck,951110,Notebook,Office Products,Wallet,286,694.55,2023-10-17 17:14,UK,Birmingham,www.ebay.in,76c36ea5,Y,N/A
273594,731030,Amy Gomez,328853,Printer,Office Products,Cards,873,199.53,2024-09-10 08:46,UK,London,www.snapdeal.com,8dfa4b24,Y,N/A
899183,561908,Jack Black,19962,Board Game,Toys & Games,InternetBanking,79,130.37,2024-02-17 23:51,UK,Oxford,www.ebay.in,72307e01,N,Invalid CVV.
674727,657352,Sarah Charles,408970,Pen,Office Products,Wallet,201,299.44,2023-11-11 04:34,UK,London,www.tatacliq.com,66d3af71,N,Invalid CVV.
380630,413884,Bianca Pearson,101193,Vitamins,Health & Personal Care,InternetBanking,646,829.99,2023-12-12 05:41,UK,London,www.snapdeal.com,5300c00d,N,Invalid CVV.
898143,139444,Matthew Salazar,834127,T-shirt,Clothing,Wallet,112,649.48,2023-10-24 17:58,USA,Los Angeles,www.amazon.com,327384cb,Y,N/A
974891,643562,Justin Young,568504,Graphite Pencil,pencil,InternetBanking,797,463.74,2024-09-24 19:18,UK,Birmingham,www.snapdeal.com,7030c8b3,Y,N/A
536157,42452,Destiny Guzman,860374,Action Figure,Toys & Games,Cards,353,794.92,2024-09-09 23:02,Germany,Hamburg,www.tatacliq.com,65ae9d91,Y,N/A
488312,640369,Patricia Smith,231220,T-shirt,Clothing,Cards,191,50.7,2024-03-15 20:14,India,Chennai,www.ebay.in,1f0fd4a9,N,Invalid CVV.
897048,184858,Juan Fletcher,696273,Furniture,Home & Kitchen,UPI,708,293.14,2024-02-04 23:45,Germany,Frankfurt,www.snapdeal.com,f5adab01,N,Invalid CVV.
619478,411725,Danielle Perry,496653,Cookware,Home & Kitchen,UPI,107,667.01,2024-07-23 02:55,USA,Los Angeles,www.ebay.in,ddabb363,N,Invalid CVV.
629042,760804,Teresa Copeland,956208,Hair Dryer,Beauty & Personal Care,InternetBanking,599,268.34,2023-10-01 20:18,UK,Oxford,www.snapdeal.com,ba8baa72,N,Invalid CVV.
340226,53415,Paul Fischer,390072,Board Game,Toys & Games,Cards,212,766.53,2024-06-29 16:52,Germany,Hamburg,www.tatacliq.com,d585eba4,Y,N/A
177953,122826,Robin Mason,952482,Notebook,Office Products,Wallet,989,500.69,2024-09-01 04:12,Germany,Berlin,www.flipkart.com,ae3db800,Y,N/A
848134,287980,Thomas Walker,798277,Tennis Racket,Sports & Outdoors,UPI,448,921.48,2023-10-04 13:14,India,Bengaluru,www.amazon.com,9b9727a2,N,Invalid CVV.
157052,586187,Kelsey Cox,518017,Hardcover,Books,Cards,865,369.42,2024-08-29 10:14,USA,Chicago,www.amazon.com,5cb44b8b,N,Invalid CVV.
376996,499472,Jeremy Lopez,254333,Mechanical Pencil,pencil,Cards,429,212.37,2024-01-07 21:56,USA,Chicago,www.flipkart.com,ecb3ef6f,Y,N/A
296874,314990,Scott Grant,395463,Graphite Pencil,pencil,Wallet,133,916.76,2023-12-20 03:08,USA,New York,www.ebay.in,76784105,Y,N/A
69816,337691,Heather Young,636406,Mechanical Pencil,pencil,Cards,20,487.69,2024-09-23 09:51,UK,Oxford,www.tatacliq.com,ffda8c27,Y,N/A
290057,86558,David Johnson,908725,Dress,Clothing,InternetBanking,110,124.61,2024-05-19 05:02,India,Mumbai,www.snapdeal.com,b45380c7,Y,N/A
245537,950023,Charles Moran,816582,Board Game,Toys & Games,Cards,301,199.37,2024-01-14 19:25,USA,Houston,www.tatacliq.com,5cdf0142,Y,N/A
354931,654300,Sheila Morales,935780,Ball Pen,pen,InternetBanking,127,531.2,2024-07-23 20:24,India,Bengaluru,www.snapdeal.com,707d14de,N,Invalid CVV.
338759,108064,Elizabeth Kennedy,942676,Printer,Office Products,UPI,447,900.46,2024-02-14 10:48,India,Mumbai,www.amazon.com,f14b6cd3,N,Invalid CVV.
777171,630026,Ashley Walker,589059,Face Wash,Health & Personal Care,Wallet,816,32.1,2024-03-27 15:03,Germany,Hamburg,www.flipkart.com,979c6f38,Y,N/A
249797,714376,Brent Pacheco,837503,Puzzle,Toys & Games,Cards,912,325.41,2023-11-08 19:04,Germany,Hamburg,www.flipkart.com,b7d22f36,N,Invalid CVV.
398610,572764,Teresa Brooks,703940,Pen,Office Products,InternetBanking,623,132.94,2023-11-07 15:38,Germany,Stuttgart,www.tatacliq.com,c1818fbe,Y,N/A
409875,386585,Preston Cordova,903206,Football,Sports & Outdoors,Wallet,19,794.46,2024-02-25 05:50,USA,Los Angeles,www.amazon.com,64db918a,Y,N/A
375161,233553,Alicia Davenport,531742,Mobile,Electronics,Wallet,104,122.69,2024-02-23 08:19,India,Mumbai,www.amazon.com,31dbcf88,Y,N/A
166540,587786,Victor Rhodes,439337,Vitamins,Health & Personal Care,Wallet,835,272.67,2024-09-17 10:12,Germany,Frankfurt,www.tatacliq.com,d5ce40ba,Y,N/A
744900,615395,Michelle Johnson,198046,Pen,Office Products,Cards,757,314.91,2024-09-27 08:05,USA,Boston,www.snapdeal.com,edfce95c,N,Invalid CVV.
96225,397377,Eric Leonard,74196,Face Wash,Health & Personal Care,Cards,742,814.61,2024-02-12 21:36,USA,Los Angeles,www.tatacliq.com,3d2519f3,Y,N/A
244360,398993,Corey Mosley,218917,Furniture,Home & Kitchen,Wallet,70,63.28,2024-09-16 02:41,India,Mumbai,www.flipkart.com,0e4d56bd,N,Invalid CVV.
127559,200088,Melissa Keller,254558,Pants,Clothing,Wallet,114,215.32,2024-04-20 09:17,USA,Boston,www.snapdeal.com,bcbd3397,Y,N/A
516115,184018,Matthew Stout,387320,Dress,Clothing,UPI,42,243.88,2024-05-17 12:36,UK,Manchester,www.tatacliq.com,ea470109,Y,N/A
408241,627737,Matthew Clark,106634,Face Wash,Health & Personal Care,UPI,744,701.89,2023-11-29 22:14,USA,Houston,www.amazon.com,8e2808d3,N,Invalid CVV.
377285,466269,Stephanie Hudson,222449,Action Figure,Toys & Games,Cards,729,949.2,2024-06-21 05:53,India,Delhi,www.snapdeal.com,2850aea7,Y,N/A
820461,293471,Monique Santos,826708,Lipstick,Beauty & Personal Care,Cards,242,661.18,2024-04-24 14:41,UK,Manchester,www.tatacliq.com,e93fc8a2,Y,N/A
444278,833211,Beth Green,469843,Pen,Office Products,Wallet,194,207.28,2024-04-22 19:02,Germany,Munich,www.flipkart.com,77e0fbf4,N,Invalid CVV.
454360,630683,Gary Hampton,597889,Foundation,Beauty & Personal Care,InternetBanking,367,536.73,2024-05-25 17:03,Germany,Berlin,www.amazon.com,8d09a1c0,N,Invalid CVV.
322742,982091,Joshua Ford,781808,Car Tire,Automotive,Wallet,459,602.19,2024-01-18 22:00,Germany,Hamburg,www.ebay.in,306b105f,N,Invalid CVV.
307457,605235,William Chan,26672,Hair Dryer,Beauty & Personal Care,UPI,761,892.83,2024-09-28 18:05,India,Chennai,www.amazon.com,491d8726,Y,N/A
610216,110329,Brandi Chan,67039,Pen,Office Products,InternetBanking,907,245.05,2024-04-13 03:26,USA,New York,www.flipkart.com,6a2fdbc6,N,Invalid CVV.
310384,505541,Theodore Lambert,316367,Camera,Electronics,UPI,447,348.4,2023-10-17 05:07,Germany,Munich,www.tatacliq.com,100ab9c1,Y,N/A
961376,398809,Jacob Castro,474446,Pen,Office Products,Cards,675,137.29,2023-12-25 05:40,India,Bengaluru,www.ebay.in,b2057d90,N,Invalid CVV.
848498,789100,Joseph Cox,328293,Gel Pen,pen,Cards,574,581.58,2024-06-30 13:23,India,Delhi,www.tatacliq.com,05bd9829,Y,N/A
310434,497930,James Williams,685159,Headlights,Automotive,InternetBanking,1000,5000.0,2024-07-09 16:39,USA,Houston,www.flipkart.com,2b5d484a,Y,N/A
46501,288168,Lauren Torres,180174,Lipstick,Beauty & Personal Care,UPI,839,665.1,2024-06-30 08:06,UK,Oxford,www.flipkart.com,0c632b46,N,Invalid CVV.
573799,32671,James Pope,293576,Foundation,Beauty & Personal Care,UPI,228,510.91,2024-07-19 10:20,Germany,Stuttgart,www.tatacliq.com,cba32148,N,Invalid CVV.
237030,797810,Susan Jackson,417716,Mechanical Pencil,pencil,UPI,885,621.67,2024-04-18 18:28,USA,Houston,www.amazon.com,c80f65b9,Y,N/A
237744,81063,Kyle Sparks,855923,Gel Pen,pen,UPI,309,581.15,2024-04-20 08:53,Germany,Berlin,www.snapdeal.com,87d5a40a,N,Invalid CVV.
110951,217451,Sandy Lynch,666574,Action Figure,Toys & Games,UPI,669,718.67,2024-01-02 15:31,UK,Leeds,www.amazon.com,dea35c61,N,Invalid CVV.
524407,621397,Gina Williams,624230,Printer,Office Products,Cards,31,801.51,2024-01-27 02:53,Germany,Munich,www.flipkart.com,5f8a8ba0,N,Invalid CVV.
163717,827578,Johnny Williams,67674,Pen,Office Products,UPI,309,378.97,2024-01-23 19:13,UK,Oxford,www.ebay.in,6a74469c,Y,N/A
19446,584658,Nicole Smith,235162,Mechanical Pencil,pencil,Cards,242,908.93,2024-03-28 22:51,UK,Manchester,www.tatacliq.com,b2ba2853,Y,N/A
57835,549037,Michael Leach,663733,Mechanical Pencil,pencil,Cards,553,356.44,2023-10-02 15:54,UK,Manchester,www.tatacliq.com,7bfea4f9,N,Invalid CVV.
645826,988522,Robert Li,971181,Board Game,Toys & Games,Cards,730,135.12,2024-08-09 15:43,USA,Houston,www.snapdeal.com,13f4fb3a,N,Invalid CVV.
922858,955035,Melissa Brown,46277,Shampoo,Health & Personal Care,Cards,823,927.93,2024-03-30 11:00,USA,Los Angeles,www.amazon.com,6447f6aa,Y,N/A
280368,510830,Jack Smith,500696,Mobile,Electronics,UPI,964,421.02,2024-01-06 03:19,Germany,Frankfurt,www.amazon.com,7922c7b8,N,Invalid CVV.
629936,120258,Richard Gibson,229864,Gel Pen,pen,InternetBanking,59,300.0,2023-10-03 03:13,UK,Oxford,www.ebay.in,46581238,Y,N/A
36168,277852,Samantha Smith MD,220862,Mobile,Electronics,Wallet,88,915.1,2023-10-28 19:06,UK,Birmingham,www.amazon.com,b1eb5685,N,Invalid CVV.
196530,233889,Eric Le,858449,Hair Dryer,Beauty & Personal Care,UPI,839,640.92,2024-03-31 07:35,USA,Houston,www.flipkart.com,558c7797,Y,N/A
555920,167837,Brandy Flores,283979,Yoga Mat,Sports & Outdoors,InternetBanking,863,614.36,2024-08-15 15:16,UK,Oxford,www.flipkart.com,5c80f45e,Y,N/A
490604,160231,Monica Barnes,34487,Notebook,Office Products,Wallet,194,404.64,2024-05-21 09:39,India,Bengaluru,www.tatacliq.com,1da078d5,N,Invalid CVV.
430400,71467,Michael Stevenson,725232,Paperback,Books,Cards,997,527.57,2023-11-05 19:22,India,Mumbai,www.amazon.com,de7227b8,N,Invalid CVV.
17260,149078,Michael Salinas,986213,Pants,Clothing,UPI,297,264.68,2024-04-27 19:06,USA,Houston,www.flipkart.com,a4a46aa3,N,Invalid CVV.
969476,570577,Jeremy Mejia,180575,Car Tire,Automotive,Cards,93,499.91,2023-11-06 23:22,UK,London,www.flipkart.com,c5240a2d,N,Invalid CVV.
699287,784834,Michael Cook,672184,Paperback,Books,Cards,763,658.6,2024-08-17 16:30,UK,Birmingham,www.ebay.in,829cc3b6,Y,N/A
618220,223176,Miguel Howell,513036,Cookware,Home & Kitchen,Wallet,556,547.14,2023-11-01 12:11,India,Kolkata,www.ebay.in,db86809e,N,Invalid CVV.
57819,668529,Christopher Diaz,742493,Yoga Mat,Sports & Outdoors,InternetBanking,100,884.4,2023-12-01 08:24,USA,Houston,www.tatacliq.com,86094f50,Y,N/A
992125,177785,Brian Zuniga,449537,Car Tire,Automotive,Cards,913,45.2,2024-02-02 22:48,India,Delhi,www.flipkart.com,23d4b72b,N,Invalid CVV.
706847,815900,Katherine Roberts,194604,Shampoo,Health & Personal Care,InternetBanking,931,705.29,2024-01-02 04:32,Germany,Hamburg,www.amazon.com,465161e1,N,Invalid CVV.
915001,35816,Joshua Johnson,548510,Board Game,Toys & Games,Wallet,993,938.73,2024-06-09 08:56,India,Mumbai,www.snapdeal.com,1b576f2c,N,Invalid CVV.
856300,152906,Kevin Parks,687853,Puzzle,Toys & Games,Cards,832,737.69,2024-09-26 19:42,USA,Los Angeles,www.ebay.in,67e09f05,N,Invalid CVV.
637984,610995,John Chen,972540,Paperback,Books,Cards,496,841.51,2024-02-25 09:47,USA,Los Angeles,www.flipkart.com,6cccd803,Y,N/A
168400,12678,Lee Mcneil,518763,Mechanical Pencil,pencil,Cards,816,668.06,2024-06-05 10:59,Germany,Hamburg,www.flipkart.com,6d171294,Y,N/A
423544,622979,Debra Taylor,930507,Brake Pads,Automotive,UPI,435,250.71,2024-03-20 21:28,USA,Chicago,www.tatacliq.com,8062e426,Y,N/A
280721,686853,Danny Ruiz,521071,Paperback,Books,Wallet,259,778.14,2024-08-24 18:46,UK,Manchester,www.snapdeal.com,2249c5dc,N,Invalid CVV.
612563,971852,Brittany Park,4221,Pants,Clothing,InternetBanking,357,947.08,2024-06-17 11:46,India,Chennai,www.amazon.com,0f398967,N,Invalid CVV.
393661,165482,David Mills,894529,Camera,Electronics,UPI,360,67.61,2024-07-28 07:57,India,Delhi,www.snapdeal.com,dcfc1bc1,N,Invalid CVV.
871798,84915,Sarah Smith,385481,Dress,Clothing,Wallet,769,679.78,2023-11-30 09:12,India,Delhi,www.tatacliq.com,aa6953b6,N,Invalid CVV.
358545,294067,Nicholas Vargas,167174,Decor,Home & Kitchen,UPI,389,443.29,2024-01-27 14:53,India,Kolkata,www.flipkart.com,f52c6870,Y,N/A
848039,54759,Miguel Foster,711518,Notebook,Office Products,Wallet,825,468.86,2024-09-11 17:59,India,Kolkata,www.ebay.in,81d993ec,Y,N/A
744032,165245,Austin Lopez,663390,Football,Sports & Outdoors,Cards,869,850.69,2024-09-22 16:57,UK,Oxford,www.amazon.com,af30bbb7,N,Invalid CVV.
968605,999800,Mitchell Lynch,936984,Puzzle,Toys & Games,Cards,552,210.96,2023-12-30 14:35,USA,Boston,www.tatacliq.com,3835897f,N,Invalid CVV.
944645,728660,Kevin Reid,201309,Notebook,Office Products,Cards,442,268.88,2024-08-12 16:32,Germany,Stuttgart,www.amazon.com,45d973c0,Y,N/A
143670,424210,Frank Richard,703432,Shirt,Clothing,Cards,202,953.66,2024-06-15 19:01,India,Kolkata,www.ebay.in,f9297aea,Y,N/A
624851,789868,William Wright,227183,Gel Pen,pen,InternetBanking,957,794.99,2024-01-16 14:13,Germany,Stuttgart,www.amazon.com,b85d0ef7,N,Invalid CVV.
321845,560914,Pedro Randall,434491,Notebook,Office Products,Cards,734,968.37,2023-12-23 20:29,Germany,Berlin,www.tatacliq.com,39937400,N,Invalid CVV.
512700,918575,Terry Stone,762501,Graphite Pencil,pencil,UPI,665,496.56,2024-06-06 14:48,India,Chennai,www.flipkart.com,7e565677,Y,N/A
204207,590067,James Cox,940140,Gel Pen,pen,Wallet,693,558.62,2023-12-14 08:58,India,Mumbai,www.flipkart.com,1680ade0,Y,N/A
161407,640481,Duane Hobbs,624356,Cookware,Home & Kitchen,UPI,921,931.9,2024-09-27 05:02,Germany,Stuttgart,www.amazon.com,90932ad8,Y,N/A
155752,221871,Anthony Perkins,728404,Brake Pads,Automotive,InternetBanking,997,310.65,2024-07-12 23:20,UK,Birmingham,www.snapdeal.com,8b6746e2,Y,N/A
825998,364534,Michael Barton,32439,Gel Pen,pen,UPI,76,271.3,2024-02-12 04:22,India,Kolkata,www.ebay.in,cc189581,Y,N/A
457151,678596,Michael Jones,100214,Mechanical Pencil,pencil,Cards,105,535.88,2024-01-05 18:00,Germany,Berlin,www.flipkart.com,325e53ed,N,Invalid CVV.
897935,498254,Lindsey Ford,882268,Action Figure,Toys & Games,Cards,48,314.27,2024-08-05 15:44,USA,Boston,www.tatacliq.com,0a96a4c0,Y,N/A
155777,96682,Daniel Holloway,420430,Action Figure,Toys & Games,Wallet,340,117.36,2024-08-18 03:52,UK,Manchester,www.ebay.in,46af5f48,Y,N/A
628208,128393,Rita Andrews,203282,E-book,Books,InternetBanking,843,14.29,2023-10-23 03:29,USA,Boston,www.amazon.com,eafaa8d0,N,Invalid CVV.
27414,968331,Wendy Ayala,405775,Car Tire,Automotive,InternetBanking,482,271.39,2024-04-09 02:53,UK,Oxford,www.tatacliq.com,0bd5a899,N,Invalid CVV.
11607,417561,Mr. Arthur Jones,152053,Paperback,Books,UPI,684,332.81,2023-11-02 17:33,Germany,Berlin,www.flipkart.com,09090c94,N,Invalid CVV.
60654,513718,Jennifer Sanford,193413,T-shirt,Clothing,InternetBanking,668,318.86,2023-11-18 19:32,UK,Manchester,www.flipkart.com,34df74f6,N,Invalid CVV.
782445,741378,Denise Little,205533,Graphite Pencil,pencil,Wallet,564,627.38,2023-11-11 10:54,USA,Los Angeles,www.snapdeal.com,e1ee4e0f,N,Invalid CVV.
609118,953981,Matthew Anderson,871355,Vitamins,Health & Personal Care,Wallet,863,288.01,2024-07-25 18:36,Germany,Stuttgart,www.amazon.com,f187e470,N,Invalid CVV.
249368,188297,Karen Daniels,925874,Graphite Pencil,pencil,Cards,860,246.9,2024-08-04 09:23,India,Bengaluru,www.ebay.in,f5a51fb2,Y,N/A
236079,650476,Troy Wilson,654598,Hardcover,Books,Wallet,164,446.41,2023-11-27 23:39,USA,Chicago,www.tatacliq.com,7c4ccefd,N,Invalid CVV.
537377,225784,Jimmy Martinez,690379,Brake Pads,Automotive,Wallet,1000,5000.0,2024-03-07 09:54,UK,Manchester,www.tatacliq.com,e339f055,N,Invalid CVV.
828843,431520,Samantha Case,909143,Mechanical Pencil,pencil,Cards,975,612.56,2024-07-03 01:24,Germany,Berlin,www.tatacliq.com,03941739,Y,N/A
933840,342571,Robin Bell,508109,Furniture,Home & Kitchen,InternetBanking,927,181.11,2024-04-01 07:13,USA,Houston,www.ebay.in,c7197e2e,Y,N/A
954415,592531,Patricia Miller,509425,Pen,Office Products,InternetBanking,604,761.47,2024-01-23 12:18,Germany,Stuttgart,www.tatacliq.com,f3e26075,Y,N/A
958493,908642,Charles Hayden,340000,Tennis Racket,Sports & Outdoors,InternetBanking,707,289.67,2024-06-08 06:05,Germany,Berlin,www.amazon.com,fe43e094,Y,N/A
485035,416063,Jocelyn Martinez,668520,Foundation,Beauty & Personal Care,Cards,551,739.92,2024-01-22 02:27,UK,Manchester,www.snapdeal.com,d742722b,Y,N/A
364445,677667,Kelly Hall,351919,Football,Sports & Outdoors,UPI,656,764.6,2023-11-04 15:52,USA,Houston,www.tatacliq.com,69cf147c,N,Invalid CVV.
170760,543258,Jacob Barton,455842,Furniture,Home & Kitchen,Cards,670,283.19,2024-05-16 04:25,USA,Chicago,www.tatacliq.com,62f54370,N,Invalid CVV.
61963,46384,Melissa Chung,394135,Shirt,Clothing,Wallet,869,966.41,2023-12-02 08:06,USA,Los Angeles,www.tatacliq.com,666bb1de,N,Invalid CVV.
260459,793486,Edward Levine,816963,Pen,Office Products,UPI,233,575.28,2024-07-03 08:37,Germany,Hamburg,www.tatacliq.com,62302972,Y,N/A
379974,204844,Kelly Calderon,864485,E-book,Books,Cards,701,993.65,2024-08-02 19:43,Germany,Hamburg,www.tatacliq.com,5d908da6,N,Invalid CVV.
468332,56087,Caitlin Mitchell,785177,E-book,Books,UPI,847,678.18,2024-08-30 14:55,Germany,Frankfurt,www.snapdeal.com,26057b89,N,Invalid CVV.
911435,966697,Jennifer Mitchell,848461,Foundation,Beauty & Personal Care,Cards,541,510.25,2024-09-23 10:11,UK,Birmingham,www.snapdeal.com,b3bdebc5,Y,N/A
754714,91474,Richard Williams DVM,617028,Gel Pen,pen,Cards,902,935.19,2023-10-12 07:30,UK,Leeds,www.ebay.in,b13c1c5f,N,Invalid CVV.
918878,471474,Jose Waller,985312,Pen,Office Products,Cards,320,337.69,2024-07-13 19:02,USA,Los Angeles,www.flipkart.com,13f4b02f,N,Invalid CVV.
258606,83270,Theresa Rogers,694439,Tablet,Electronics,Cards,915,712.26,2024-08-26 22:22,India,Kolkata,www.flipkart.com,180dfe1c,Y,N/A
854006,144047,Hailey Avery,509250,Vitamins,Health & Personal Care,Cards,872,585.92,2023-12-30 21:06,India,Mumbai,www.tatacliq.com,5699f968,N,Invalid CVV.
848828,514984,Rachel Garcia,552683,Face Wash,Health & Personal Care,UPI,688,246.49,2023-12-31 17:26,Germany,Munich,www.snapdeal.com,9c2c2fb9,N,Invalid CVV.
249943,742264,Christina Garcia,976134,Furniture,Home & Kitchen,Wallet,571,89.03,2024-01-18 22:45,India,Kolkata,www.amazon.com,4d8075ca,N,Invalid CVV.
599644,570443,Christian Gill,880618,Headlights,Automotive,InternetBanking,890,240.39,2024-02-18 18:35,UK,London,www.flipkart.com,5330f039,Y,N/A
823778,802761,Nichole Murphy,724291,T-shirt,Clothing,Cards,350,475.07,2024-05-20 10:13,India,Chennai,www.snapdeal.com,9138bb69,N,Invalid CVV.
985159,448035,Lisa Campos,603879,Gel Pen,pen,Cards,16,200.51,2024-06-05 22:58,UK,Birmingham,www.ebay.in,491650fd,N,Invalid CVV.
173366,933878,Sara Wright,653978,Dress,Clothing,Cards,653,838.81,2024-02-23 11:31,India,Chennai,www.snapdeal.com,ce732ccc,Y,N/A
805888,27706,Steven Alvarado,525183,Decor,Home & Kitchen,Wallet,666,490.14,2024-04-07 15:13,USA,Los Angeles,www.flipkart.com,8f77bc1b,Y,N/A
290804,943147,Luke Long,664728,Mobile,Electronics,Wallet,1000,5000.0,2024-08-13 00:05,UK,Birmingham,www.tatacliq.com,9010afc4,Y,N/A
944773,215614,Robert Navarro,912638,Yoga Mat,Sports & Outdoors,UPI,925,835.5,2024-02-29 02:53,India,Bengaluru,www.snapdeal.com,a64df5db,Y,N/A
179304,538974,Natalie Rodgers,791142,Printer,Office Products,Cards,330,497.84,2024-04-15 02:14,USA,New York,www.ebay.in,84707175,Y,N/A
769051,542178,Lisa Petty,717642,Ball Pen,pen,Cards,431,520.75,2024-01-22 22:05,USA,Boston,www.amazon.com,78f159f6,Y,N/A
346827,866904,Steven Bass,962691,Brake Pads,Automotive,InternetBanking,624,802.4,2023-12-23 17:35,UK,London,www.snapdeal.com,e6a35bab,N,Invalid CVV.
55055,889158,Tanya Cox,306600,Foundation,Beauty & Personal Care,UPI,846,404.4,2024-06-15 16:33,USA,Houston,www.tatacliq.com,f6e04ee1,Y,N/A
470426,272801,Kyle Nelson II,215391,Shampoo,Health & Personal Care,Cards,265,370.46,2023-12-09 01:43,UK,Manchester,www.tatacliq.com,1489e728,N,Invalid CVV.
694739,983467,Christina Smith,112066,Paperback,Books,UPI,33,832.02,2024-09-07 05:44,UK,Manchester,www.ebay.in,f911dedd,Y,N/A
68922,582766,Joseph Hughes,720473,Foundation,Beauty & Personal Care,UPI,359,960.46,2023-10-08 01:56,India,Mumbai,www.amazon.com,74db1d4a,Y,N/A
571879,320214,Vincent Nelson,606812,Mechanical Pencil,pencil,InternetBanking,525,751.72,2023-10-04 14:31,UK,Manchester,www.tatacliq.com,4c7b5b5e,Y,N/A
567317,52870,Kathleen Hunter,171844,Action Figure,Toys & Games,Wallet,9,615.82,2024-02-05 19:30,UK,Leeds,www.ebay.in,5d3f8d47,N,Invalid CVV.
